,Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
24033,2016,Level 4,CC411,Printing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 groups C161 and C162
24034,2016,Level 4,CC411,Printing,Dollars (millions),H07,Non-operating income,Financial performance,3,ANZSIC06 groups C161 and C162
24035,2016,Level 4,CC411,Printing,Dollars (millions),H08,Total expenditure,Financial performance,"1,519",ANZSIC06 groups C161 and C162
24036,2016,Level 4,CC411,Printing,Dollars (millions),H09,Interest and donations,Financial performance,17,ANZSIC06 groups C161 and C162
24037,2016,Level 4,CC411,Printing,Dollars (millions),H10,Indirect taxes,Financial performance,10,ANZSIC06 groups C161 and C162
24038,2016,Level 4,CC411,Printing,Dollars (millions),H11,Depreciation,Financial performance,60,ANZSIC06 groups C161 and C162
24039,2016,Level 4,CC411,Printing,Dollars (millions),H12,Salaries and wages paid,Financial performance,444,ANZSIC06 groups C161 and C162
24040,2016,Level 4,CC411,Printing,Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 groups C161 and C162
24041,2016,Level 4,CC411,Printing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,65,ANZSIC06 groups C161 and C162
24042,2016,Level 4,CC411,Printing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,908,ANZSIC06 groups C161 and C162
24043,2016,Level 4,CC411,Printing,Dollars (millions),H20,Non-operating expenses,Financial performance,17,ANZSIC06 groups C161 and C162
24044,2016,Level 4,CC411,Printing,Dollars (millions),H21,Opening stocks,Financial performance,109,ANZSIC06 groups C161 and C162
24045,2016,Level 4,CC411,Printing,Dollars (millions),H22,Closing stocks,Financial performance,114,ANZSIC06 groups C161 and C162
24046,2016,Level 4,CC411,Printing,Dollars (millions),H23,Surplus before income tax,Financial performance,60,ANZSIC06 groups C161 and C162
24047,2016,Level 4,CC411,Printing,Dollars (millions),H24,Total assets,Financial position,983,ANZSIC06 groups C161 and C162
24048,2016,Level 4,CC411,Printing,Dollars (millions),H25,Current assets,Financial position,475,ANZSIC06 groups C161 and C162
24049,2016,Level 4,CC411,Printing,Dollars (millions),H26,Fixed tangible assets,Financial position,339,ANZSIC06 groups C161 and C162
24050,2016,Level 4,CC411,Printing,Dollars (millions),H27,Additions to fixed assets,Financial position,59,ANZSIC06 groups C161 and C162
24051,2016,Level 4,CC411,Printing,Dollars (millions),H28,Disposals of fixed assets,Financial position,23,ANZSIC06 groups C161 and C162
24052,2016,Level 4,CC411,Printing,Dollars (millions),H29,Other assets,Financial position,169,ANZSIC06 groups C161 and C162
24053,2016,Level 4,CC411,Printing,Dollars (millions),H30,Total equity and liabilities,Financial position,983,ANZSIC06 groups C161 and C162
24054,2016,Level 4,CC411,Printing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,300,ANZSIC06 groups C161 and C162
24055,2016,Level 4,CC411,Printing,Dollars (millions),H32,Current liabilities,Financial position,451,ANZSIC06 groups C161 and C162
24056,2016,Level 4,CC411,Printing,Dollars (millions),H33,Other liabilities,Financial position,231,ANZSIC06 groups C161 and C162
24057,2016,Level 4,CC411,Printing,Dollars,H34,Total income per employee count,Financial ratios,"200,900",ANZSIC06 groups C161 and C162
24058,2016,Level 4,CC411,Printing,Dollars,H35,Surplus per employee count,Financial ratios,"7,600",ANZSIC06 groups C161 and C162
24059,2016,Level 4,CC411,Printing,Percentage,H36,Current ratio,Financial ratios,105,ANZSIC06 groups C161 and C162
24060,2016,Level 4,CC411,Printing,Percentage,H37,Quick ratio,Financial ratios,80,ANZSIC06 groups C161 and C162
24061,2016,Level 4,CC411,Printing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,20,ANZSIC06 groups C161 and C162
24062,2016,Level 4,CC411,Printing,Percentage,H39,Return on equity,Financial ratios,20,ANZSIC06 groups C161 and C162
24063,2016,Level 4,CC411,Printing,Percentage,H40,Return on total assets,Financial ratios,6,ANZSIC06 groups C161 and C162
24064,2016,Level 4,CC411,Printing,Percentage,H41,Liabilities structure,Financial ratios,31,ANZSIC06 groups C161 and C162
24065,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,"10,817",ANZSIC06 group C170
24066,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,"3,274",ANZSIC06 group C170
24067,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,"7,400",ANZSIC06 group C170
24068,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,ANZSIC06 group C170
24069,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 group C170
24070,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,C,ANZSIC06 group C170
24071,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,"9,974",ANZSIC06 group C170
24072,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,C,ANZSIC06 group C170
24073,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,"2,165",ANZSIC06 group C170
24074,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,167,ANZSIC06 group C170
24075,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,208,ANZSIC06 group C170
24076,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 group C170
24077,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,"2,748",ANZSIC06 group C170
24078,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,"4,498",ANZSIC06 group C170
24079,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,C,ANZSIC06 group C170
24080,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,"1,137",ANZSIC06 group C170
24081,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,922,ANZSIC06 group C170
24082,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,628,ANZSIC06 group C170
24083,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,"5,490",ANZSIC06 group C170
24084,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,"2,512",ANZSIC06 group C170
24085,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,"2,358",ANZSIC06 group C170
24086,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,313,ANZSIC06 group C170
24087,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,C,ANZSIC06 group C170
24088,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,620,ANZSIC06 group C170
24089,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,"5,490",ANZSIC06 group C170
24090,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"2,591",ANZSIC06 group C170
24091,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,"1,455",ANZSIC06 group C170
24092,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,"1,444",ANZSIC06 group C170
24093,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,"8,084,000",ANZSIC06 group C170
24094,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,"469,100",ANZSIC06 group C170
24095,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,173,ANZSIC06 group C170
24096,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,109,ANZSIC06 group C170
24097,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,16,ANZSIC06 group C170
24098,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,24,ANZSIC06 group C170
24099,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,11,ANZSIC06 group C170
24100,2016,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,47,ANZSIC06 group C170
24101,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,"10,817",ANZSIC06 group C170
24102,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,"3,274",ANZSIC06 group C170
24103,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,"7,400",ANZSIC06 group C170
24104,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,ANZSIC06 group C170
24105,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 group C170
24106,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,C,ANZSIC06 group C170
24107,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,"9,974",ANZSIC06 group C170
24108,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,C,ANZSIC06 group C170
24109,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,"2,165",ANZSIC06 group C170
24110,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,167,ANZSIC06 group C170
24111,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,208,ANZSIC06 group C170
24112,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 group C170
24113,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,"2,748",ANZSIC06 group C170
24114,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,"4,498",ANZSIC06 group C170
24115,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,C,ANZSIC06 group C170
24116,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,"1,137",ANZSIC06 group C170
24117,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,922,ANZSIC06 group C170
24118,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,628,ANZSIC06 group C170
24119,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,"5,490",ANZSIC06 group C170
24120,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,"2,512",ANZSIC06 group C170
24121,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,"2,358",ANZSIC06 group C170
24122,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,313,ANZSIC06 group C170
24123,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,C,ANZSIC06 group C170
24124,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,620,ANZSIC06 group C170
24125,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,"5,490",ANZSIC06 group C170
24126,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"2,591",ANZSIC06 group C170
24127,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,"1,455",ANZSIC06 group C170
24128,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,"1,444",ANZSIC06 group C170
24129,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,"8,084,000",ANZSIC06 group C170
24130,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,"469,100",ANZSIC06 group C170
24131,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,173,ANZSIC06 group C170
24132,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,109,ANZSIC06 group C170
24133,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,16,ANZSIC06 group C170
24134,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,24,ANZSIC06 group C170
24135,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,11,ANZSIC06 group C170
24136,2016,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,47,ANZSIC06 group C170
24137,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,"5,182","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24138,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,"1,168","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24139,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,"3,957","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24140,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,29,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24141,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,5,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24142,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,23,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24143,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,"4,843","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24144,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,82,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24145,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,21,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24146,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,194,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24147,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,579,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24148,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,9,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24149,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,854,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24150,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,"3,025","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24151,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,88,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24152,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,777,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24153,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,799,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24154,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,361,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24155,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,"4,948","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24156,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,"2,339","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24157,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,"1,593","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24158,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,260,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24159,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,70,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24160,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,"1,016","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24161,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,"4,948","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24162,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"2,536","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24163,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,"1,141","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24164,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,"1,272","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24165,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,"655,100","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24166,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,"45,600","ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24167,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,205,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24168,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,135,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24169,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,27,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24170,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,14,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24171,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,7,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24172,2016,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,51,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
24173,2016,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H01,Total income,Financial performance,"1,738",ANZSIC06 groups C181 and C182
24174,2016,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H04,Sales of goods and services,Financial performance,"1,725",ANZSIC06 groups C181 and C182
24175,2016,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,11,ANZSIC06 groups C181 and C182
24176,2016,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 groups C181 and C182
24177,2016,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,2,ANZSIC06 groups C181 and C182
24178,2016,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,"1,627",ANZSIC06 groups C181 and C182
24179,2016,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,49,ANZSIC06 groups C181 and C182
24180,2016,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,5,ANZSIC06 groups C181 and C182
24181,2016,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,98,ANZSIC06 groups C181 and C182
24182,2016,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,160,ANZSIC06 groups C181 and C182
24183,2016,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,C,ANZSIC06 groups C181 and C182
24184,2016,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"1,240",ANZSIC06 groups C181 and C182
