,Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
36020,2014,Level 4,LL123,Real Estate Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"1,448",ANZSIC06 group L672
36021,2014,Level 4,LL123,Real Estate Services,Dollars (millions),H32,Current liabilities,Financial position,765,ANZSIC06 group L672
36022,2014,Level 4,LL123,Real Estate Services,Dollars (millions),H33,Other liabilities,Financial position,558,ANZSIC06 group L672
36023,2014,Level 4,LL123,Real Estate Services,Dollars,H34,Total income per employee count,Financial ratios,"360,500",ANZSIC06 group L672
36024,2014,Level 4,LL123,Real Estate Services,Dollars,H35,Surplus per employee count,Financial ratios,"64,500",ANZSIC06 group L672
36025,2014,Level 4,LL123,Real Estate Services,Percentage,H36,Current ratio,Financial ratios,125,ANZSIC06 group L672
36026,2014,Level 4,LL123,Real Estate Services,Percentage,H37,Quick ratio,Financial ratios,123,ANZSIC06 group L672
36027,2014,Level 4,LL123,Real Estate Services,Percentage,H39,Return on equity,Financial ratios,41,ANZSIC06 group L672
36028,2014,Level 4,LL123,Real Estate Services,Percentage,H40,Return on total assets,Financial ratios,22,ANZSIC06 group L672
36029,2014,Level 4,LL123,Real Estate Services,Percentage,H41,Liabilities structure,Financial ratios,52,ANZSIC06 group L672
36030,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H01,Total income,Financial performance,"39,733",ANZSIC06 divisions M and N
36031,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H04,Sales of goods and services,Financial performance,"36,928",ANZSIC06 divisions M and N
36032,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,"2,079",ANZSIC06 divisions M and N
36033,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,261,ANZSIC06 divisions M and N
36034,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H07,Non-operating income,Financial performance,466,ANZSIC06 divisions M and N
36035,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H08,Total expenditure,Financial performance,"34,391",ANZSIC06 divisions M and N
36036,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H09,Interest and donations,Financial performance,953,ANZSIC06 divisions M and N
36037,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H10,Indirect taxes,Financial performance,103,ANZSIC06 divisions M and N
36038,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H11,Depreciation,Financial performance,839,ANZSIC06 divisions M and N
36039,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,"14,006",ANZSIC06 divisions M and N
36040,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H13,Redundancy and severance,Financial performance,21,ANZSIC06 divisions M and N
36041,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"17,842",ANZSIC06 divisions M and N
36042,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H20,Non-operating expenses,Financial performance,648,ANZSIC06 divisions M and N
36043,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H21,Opening stocks,Financial performance,576,ANZSIC06 divisions M and N
36044,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H22,Closing stocks,Financial performance,670,ANZSIC06 divisions M and N
36045,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H23,Surplus before income tax,Financial performance,"5,436",ANZSIC06 divisions M and N
36046,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H24,Total assets,Financial position,"61,178",ANZSIC06 divisions M and N
36047,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H25,Current assets,Financial position,"28,689",ANZSIC06 divisions M and N
36048,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H26,Fixed tangible assets,Financial position,"6,055",ANZSIC06 divisions M and N
36049,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H27,Additions to fixed assets,Financial position,"1,778",ANZSIC06 divisions M and N
36050,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,722,ANZSIC06 divisions M and N
36051,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H29,Other assets,Financial position,"26,434",ANZSIC06 divisions M and N
36052,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H30,Total equity and liabilities,Financial position,"61,178",ANZSIC06 divisions M and N
36053,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"23,806",ANZSIC06 divisions M and N
36054,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H32,Current liabilities,Financial position,"25,085",ANZSIC06 divisions M and N
36055,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H33,Other liabilities,Financial position,"12,287",ANZSIC06 divisions M and N
36056,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars,H34,Total income per employee count,Financial ratios,"177,300",ANZSIC06 divisions M and N
36057,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars,H35,Surplus per employee count,Financial ratios,"24,300",ANZSIC06 divisions M and N
36058,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Percentage,H36,Current ratio,Financial ratios,114,ANZSIC06 divisions M and N
36059,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Percentage,H37,Quick ratio,Financial ratios,112,ANZSIC06 divisions M and N
36060,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Percentage,H39,Return on equity,Financial ratios,23,ANZSIC06 divisions M and N
36061,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Percentage,H40,Return on total assets,Financial ratios,9,ANZSIC06 divisions M and N
36062,2014,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Percentage,H41,Liabilities structure,Financial ratios,39,ANZSIC06 divisions M and N
36063,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H01,Total income,Financial performance,"31,265",ANZSIC06 division M
36064,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H04,Sales of goods and services,Financial performance,"28,788",ANZSIC06 division M
36065,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,"1,874",ANZSIC06 division M
36066,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,218,ANZSIC06 division M
36067,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H07,Non-operating income,Financial performance,385,ANZSIC06 division M
36068,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H08,Total expenditure,Financial performance,"26,526",ANZSIC06 division M
36069,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H09,Interest and donations,Financial performance,842,ANZSIC06 division M
36070,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H10,Indirect taxes,Financial performance,81,ANZSIC06 division M
36071,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H11,Depreciation,Financial performance,652,ANZSIC06 division M
36072,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,"10,811",ANZSIC06 division M
36073,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H13,Redundancy and severance,Financial performance,15,ANZSIC06 division M
36074,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"13,686",ANZSIC06 division M
36075,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H20,Non-operating expenses,Financial performance,455,ANZSIC06 division M
36076,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H21,Opening stocks,Financial performance,479,ANZSIC06 division M
36077,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H22,Closing stocks,Financial performance,561,ANZSIC06 division M
36078,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H23,Surplus before income tax,Financial performance,"4,822",ANZSIC06 division M
36079,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H24,Total assets,Financial position,"54,044",ANZSIC06 division M
36080,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H25,Current assets,Financial position,"25,460",ANZSIC06 division M
36081,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H26,Fixed tangible assets,Financial position,"4,014",ANZSIC06 division M
36082,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H27,Additions to fixed assets,Financial position,"1,237",ANZSIC06 division M
36083,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,478,ANZSIC06 division M
36084,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H29,Other assets,Financial position,"24,571",ANZSIC06 division M
36085,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H30,Total equity and liabilities,Financial position,"54,044",ANZSIC06 division M
36086,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"20,850",ANZSIC06 division M
36087,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H32,Current liabilities,Financial position,"22,485",ANZSIC06 division M
36088,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H33,Other liabilities,Financial position,"10,710",ANZSIC06 division M
36089,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars,H34,Total income per employee count,Financial ratios,"245,300",ANZSIC06 division M
36090,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars,H35,Surplus per employee count,Financial ratios,"37,800",ANZSIC06 division M
36091,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Percentage,H36,Current ratio,Financial ratios,113,ANZSIC06 division M
36092,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Percentage,H37,Quick ratio,Financial ratios,111,ANZSIC06 division M
36093,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Percentage,H39,Return on equity,Financial ratios,23,ANZSIC06 division M
36094,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Percentage,H40,Return on total assets,Financial ratios,9,ANZSIC06 division M
36095,2014,Level 3,MN11,"Professional, Scientific and Technical Services",Percentage,H41,Liabilities structure,Financial ratios,39,ANZSIC06 division M
36096,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H01,Total income,Financial performance,"7,663",ANZSIC06 groups M691 and M692
36097,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H04,Sales of goods and services,Financial performance,"7,391",ANZSIC06 groups M691 and M692
36098,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,89,ANZSIC06 groups M691 and M692
36099,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,121,ANZSIC06 groups M691 and M692
36100,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H07,Non-operating income,Financial performance,62,ANZSIC06 groups M691 and M692
36101,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H08,Total expenditure,Financial performance,"6,944",ANZSIC06 groups M691 and M692
36102,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H09,Interest and donations,Financial performance,72,ANZSIC06 groups M691 and M692
36103,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H10,Indirect taxes,Financial performance,24,ANZSIC06 groups M691 and M692
36104,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H11,Depreciation,Financial performance,147,ANZSIC06 groups M691 and M692
36105,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,"2,913",ANZSIC06 groups M691 and M692
36106,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H13,Redundancy and severance,Financial performance,3,ANZSIC06 groups M691 and M692
36107,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"3,704",ANZSIC06 groups M691 and M692
36108,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H20,Non-operating expenses,Financial performance,84,ANZSIC06 groups M691 and M692
36109,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H21,Opening stocks,Financial performance,195,ANZSIC06 groups M691 and M692
36110,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H22,Closing stocks,Financial performance,212,ANZSIC06 groups M691 and M692
36111,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H23,Surplus before income tax,Financial performance,737,ANZSIC06 groups M691 and M692
36112,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H24,Total assets,Financial position,"4,363",ANZSIC06 groups M691 and M692
36113,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H25,Current assets,Financial position,"2,654",ANZSIC06 groups M691 and M692
36114,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H26,Fixed tangible assets,Financial position,760,ANZSIC06 groups M691 and M692
36115,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H27,Additions to fixed assets,Financial position,279,ANZSIC06 groups M691 and M692
36116,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,69,ANZSIC06 groups M691 and M692
36117,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H29,Other assets,Financial position,949,ANZSIC06 groups M691 and M692
36118,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H30,Total equity and liabilities,Financial position,"4,363",ANZSIC06 groups M691 and M692
36119,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"1,960",ANZSIC06 groups M691 and M692
36120,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H32,Current liabilities,Financial position,"1,879",ANZSIC06 groups M691 and M692
36121,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H33,Other liabilities,Financial position,524,ANZSIC06 groups M691 and M692
36122,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars,H34,Total income per employee count,Financial ratios,"233,900",ANZSIC06 groups M691 and M692
36123,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars,H35,Surplus per employee count,Financial ratios,"22,500",ANZSIC06 groups M691 and M692
36124,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Percentage,H36,Current ratio,Financial ratios,141,ANZSIC06 groups M691 and M692
36125,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Percentage,H37,Quick ratio,Financial ratios,130,ANZSIC06 groups M691 and M692
36126,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Percentage,H39,Return on equity,Financial ratios,38,ANZSIC06 groups M691 and M692
36127,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Percentage,H40,Return on total assets,Financial ratios,17,ANZSIC06 groups M691 and M692
36128,2014,Level 4,MN111,"Scientific, Architectural and Engineering Services",Percentage,H41,Liabilities structure,Financial ratios,45,ANZSIC06 groups M691 and M692
36129,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H01,Total income,Financial performance,"5,555",ANZSIC06 group M693
36130,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H04,Sales of goods and services,Financial performance,"5,505",ANZSIC06 group M693
36131,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,ANZSIC06 group M693
36132,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,C,ANZSIC06 group M693
36133,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H07,Non-operating income,Financial performance,23,ANZSIC06 group M693
36134,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H08,Total expenditure,Financial performance,"4,039",ANZSIC06 group M693
36135,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H09,Interest and donations,Financial performance,76,ANZSIC06 group M693
36136,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H10,Indirect taxes,Financial performance,13,ANZSIC06 group M693
36137,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H11,Depreciation,Financial performance,97,ANZSIC06 group M693
36138,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H12,Salaries and wages paid,Financial performance,"2,089",ANZSIC06 group M693
36139,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 group M693
36140,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"1,651",ANZSIC06 group M693
36141,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H20,Non-operating expenses,Financial performance,112,ANZSIC06 group M693
36142,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H21,Opening stocks,Financial performance,67,ANZSIC06 group M693
36143,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H22,Closing stocks,Financial performance,89,ANZSIC06 group M693
36144,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H23,Surplus before income tax,Financial performance,"1,539",ANZSIC06 group M693
36145,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H24,Total assets,Financial position,"2,923",ANZSIC06 group M693
36146,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H25,Current assets,Financial position,"1,595",ANZSIC06 group M693
36147,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H26,Fixed tangible assets,Financial position,469,ANZSIC06 group M693
36148,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H27,Additions to fixed assets,Financial position,159,ANZSIC06 group M693
36149,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H28,Disposals of fixed assets,Financial position,53,ANZSIC06 group M693
36150,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H29,Other assets,Financial position,859,ANZSIC06 group M693
36151,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H30,Total equity and liabilities,Financial position,"2,923",ANZSIC06 group M693
36152,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"1,267",ANZSIC06 group M693
36153,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H32,Current liabilities,Financial position,"1,006",ANZSIC06 group M693
36154,2014,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H33,Other liabilities,Financial position,650,ANZSIC06 group M693
36155,2014,Level 4,MN112,Legal and Accounting Services,Dollars,H34,Total income per employee count,Financial ratios,"182,300",ANZSIC06 group M693
36156,2014,Level 4,MN112,Legal and Accounting Services,Dollars,H35,Surplus per employee count,Financial ratios,"50,500",ANZSIC06 group M693
36157,2014,Level 4,MN112,Legal and Accounting Services,Percentage,H36,Current ratio,Financial ratios,159,ANZSIC06 group M693
36158,2014,Level 4,MN112,Legal and Accounting Services,Percentage,H37,Quick ratio,Financial ratios,150,ANZSIC06 group M693
36159,2014,Level 4,MN112,Legal and Accounting Services,Percentage,H39,Return on equity,Financial ratios,121,ANZSIC06 group M693
36160,2014,Level 4,MN112,Legal and Accounting Services,Percentage,H40,Return on total assets,Financial ratios,53,ANZSIC06 group M693
36161,2014,Level 4,MN112,Legal and Accounting Services,Percentage,H41,Liabilities structure,Financial ratios,43,ANZSIC06 group M693
36162,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H01,Total income,Financial performance,"10,104","ANZSIC06 groups M694, M695, and M696"
36163,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H04,Sales of goods and services,Financial performance,"8,054","ANZSIC06 groups M694, M695, and M696"
36164,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,"1,712","ANZSIC06 groups M694, M695, and M696"
36165,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,73,"ANZSIC06 groups M694, M695, and M696"
36166,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H07,Non-operating income,Financial performance,265,"ANZSIC06 groups M694, M695, and M696"
36167,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H08,Total expenditure,Financial performance,"8,450","ANZSIC06 groups M694, M695, and M696"
36168,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H09,Interest and donations,Financial performance,653,"ANZSIC06 groups M694, M695, and M696"
36169,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H10,Indirect taxes,Financial performance,27,"ANZSIC06 groups M694, M695, and M696"
36170,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H11,Depreciation,Financial performance,238,"ANZSIC06 groups M694, M695, and M696"
36171,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,"2,874","ANZSIC06 groups M694, M695, and M696"
36172,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H13,Redundancy and severance,Financial performance,5,"ANZSIC06 groups M694, M695, and M696"
36173,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"4,464","ANZSIC06 groups M694, M695, and M696"
36174,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H20,Non-operating expenses,Financial performance,195,"ANZSIC06 groups M694, M695, and M696"
36175,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H21,Opening stocks,Financial performance,119,"ANZSIC06 groups M694, M695, and M696"
36176,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H22,Closing stocks,Financial performance,156,"ANZSIC06 groups M694, M695, and M696"
36177,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H23,Surplus before income tax,Financial performance,"1,691","ANZSIC06 groups M694, M695, and M696"
36178,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H24,Total assets,Financial position,"42,135","ANZSIC06 groups M694, M695, and M696"
36179,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H25,Current assets,Financial position,"18,122","ANZSIC06 groups M694, M695, and M696"
36180,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H26,Fixed tangible assets,Financial position,"2,194","ANZSIC06 groups M694, M695, and M696"
36181,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H27,Additions to fixed assets,Financial position,592,"ANZSIC06 groups M694, M695, and M696"
36182,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,281,"ANZSIC06 groups M694, M695, and M696"
36183,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H29,Other assets,Financial position,"21,819","ANZSIC06 groups M694, M695, and M696"
36184,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H30,Total equity and liabilities,Financial position,"42,135","ANZSIC06 groups M694, M695, and M696"
36185,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"15,695","ANZSIC06 groups M694, M695, and M696"
36186,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H32,Current liabilities,Financial position,"17,473","ANZSIC06 groups M694, M695, and M696"
36187,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H33,Other liabilities,Financial position,"8,967","ANZSIC06 groups M694, M695, and M696"
36188,2014,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars,H34,Total income per employee count,Financial ratios,"321,800","ANZSIC06 groups M694, M695, and M696"
