,Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
32016,2015,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H24,Total assets,Financial position,"16,662",ANZSIC06 division Q
32017,2015,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H25,Current assets,Financial position,"4,054",ANZSIC06 division Q
32018,2015,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H26,Fixed tangible assets,Financial position,"6,518",ANZSIC06 division Q
32019,2015,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H27,Additions to fixed assets,Financial position,"1,148",ANZSIC06 division Q
32020,2015,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H28,Disposals of fixed assets,Financial position,211,ANZSIC06 division Q
32021,2015,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H29,Other assets,Financial position,"6,090",ANZSIC06 division Q
32022,2015,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H30,Total equity and liabilities,Financial position,"16,662",ANZSIC06 division Q
32023,2015,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"9,006",ANZSIC06 division Q
32024,2015,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H32,Current liabilities,Financial position,"3,481",ANZSIC06 division Q
32025,2015,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H33,Other liabilities,Financial position,"4,176",ANZSIC06 division Q
32026,2015,Level 1,QQ,Health Care and Social Assistance,Percentage,H36,Current ratio,Financial ratios,116,ANZSIC06 division Q
32027,2015,Level 1,QQ,Health Care and Social Assistance,Percentage,H37,Quick ratio,Financial ratios,115,ANZSIC06 division Q
32028,2015,Level 1,QQ,Health Care and Social Assistance,Percentage,H39,Return on equity,Financial ratios,23,ANZSIC06 division Q
32029,2015,Level 1,QQ,Health Care and Social Assistance,Percentage,H40,Return on total assets,Financial ratios,12,ANZSIC06 division Q
32030,2015,Level 1,QQ,Health Care and Social Assistance,Percentage,H41,Liabilities structure,Financial ratios,54,ANZSIC06 division Q
32031,2015,Level 4,QQ111,Hospitals,Dollars (millions),H01,Total income,Financial performance,967,ANZSIC06 group Q840
32032,2015,Level 4,QQ111,Hospitals,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,20,ANZSIC06 group Q840
32033,2015,Level 4,QQ111,Hospitals,Dollars (millions),H06,"Sales, government funding, grants and subsidies",Financial performance,933,ANZSIC06 group Q840
32034,2015,Level 4,QQ111,Hospitals,Dollars (millions),H07,Non-operating income,Financial performance,13,ANZSIC06 group Q840
32035,2015,Level 4,QQ111,Hospitals,Dollars (millions),H08,Total expenditure,Financial performance,892,ANZSIC06 group Q840
32036,2015,Level 4,QQ111,Hospitals,Dollars (millions),H09,Interest and donations,Financial performance,16,ANZSIC06 group Q840
32037,2015,Level 4,QQ111,Hospitals,Dollars (millions),H10,Indirect taxes,Financial performance,4,ANZSIC06 group Q840
32038,2015,Level 4,QQ111,Hospitals,Dollars (millions),H11,Depreciation,Financial performance,58,ANZSIC06 group Q840
32039,2015,Level 4,QQ111,Hospitals,Dollars (millions),H12,Salaries and wages paid,Financial performance,356,ANZSIC06 group Q840
32040,2015,Level 4,QQ111,Hospitals,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 group Q840
32041,2015,Level 4,QQ111,Hospitals,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,452,ANZSIC06 group Q840
32042,2015,Level 4,QQ111,Hospitals,Dollars (millions),H20,Non-operating expenses,Financial performance,6,ANZSIC06 group Q840
32043,2015,Level 4,QQ111,Hospitals,Dollars (millions),H21,Opening stocks,Financial performance,17,ANZSIC06 group Q840
32044,2015,Level 4,QQ111,Hospitals,Dollars (millions),H22,Closing stocks,Financial performance,17,ANZSIC06 group Q840
32045,2015,Level 4,QQ111,Hospitals,Dollars (millions),H23,Surplus before income tax,Financial performance,75,ANZSIC06 group Q840
32046,2015,Level 4,QQ111,Hospitals,Dollars (millions),H24,Total assets,Financial position,"1,232",ANZSIC06 group Q840
32047,2015,Level 4,QQ111,Hospitals,Dollars (millions),H25,Current assets,Financial position,329,ANZSIC06 group Q840
32048,2015,Level 4,QQ111,Hospitals,Dollars (millions),H26,Fixed tangible assets,Financial position,773,ANZSIC06 group Q840
32049,2015,Level 4,QQ111,Hospitals,Dollars (millions),H27,Additions to fixed assets,Financial position,127,ANZSIC06 group Q840
32050,2015,Level 4,QQ111,Hospitals,Dollars (millions),H28,Disposals of fixed assets,Financial position,8,ANZSIC06 group Q840
32051,2015,Level 4,QQ111,Hospitals,Dollars (millions),H29,Other assets,Financial position,130,ANZSIC06 group Q840
32052,2015,Level 4,QQ111,Hospitals,Dollars (millions),H30,Total equity and liabilities,Financial position,"1,232",ANZSIC06 group Q840
32053,2015,Level 4,QQ111,Hospitals,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,883,ANZSIC06 group Q840
32054,2015,Level 4,QQ111,Hospitals,Dollars (millions),H32,Current liabilities,Financial position,165,ANZSIC06 group Q840
32055,2015,Level 4,QQ111,Hospitals,Dollars (millions),H33,Other liabilities,Financial position,184,ANZSIC06 group Q840
32056,2015,Level 4,QQ111,Hospitals,Percentage,H36,Current ratio,Financial ratios,199,ANZSIC06 group Q840
32057,2015,Level 4,QQ111,Hospitals,Percentage,H37,Quick ratio,Financial ratios,189,ANZSIC06 group Q840
32058,2015,Level 4,QQ111,Hospitals,Percentage,H39,Return on equity,Financial ratios,8,ANZSIC06 group Q840
32059,2015,Level 4,QQ111,Hospitals,Percentage,H40,Return on total assets,Financial ratios,6,ANZSIC06 group Q840
32060,2015,Level 4,QQ111,Hospitals,Percentage,H41,Liabilities structure,Financial ratios,72,ANZSIC06 group Q840
32061,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H01,Total income,Financial performance,"9,018","ANZSIC06 groups Q851, Q852, Q853, and Q859"
32062,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,221,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
32063,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H06,"Sales, government funding, grants and subsidies",Financial performance,"8,772","ANZSIC06 groups Q851, Q852, Q853, and Q859"
32064,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H07,Non-operating income,Financial performance,25,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
32065,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H08,Total expenditure,Financial performance,"7,674","ANZSIC06 groups Q851, Q852, Q853, and Q859"
32066,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H09,Interest and donations,Financial performance,95,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
32067,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H10,Indirect taxes,Financial performance,22,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
32068,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H11,Depreciation,Financial performance,200,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
32069,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H12,Salaries and wages paid,Financial performance,"3,250","ANZSIC06 groups Q851, Q852, Q853, and Q859"
32070,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H13,Redundancy and severance,Financial performance,1,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
32071,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"3,979","ANZSIC06 groups Q851, Q852, Q853, and Q859"
32072,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H20,Non-operating expenses,Financial performance,127,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
32073,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H21,Opening stocks,Financial performance,33,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
32074,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H22,Closing stocks,Financial performance,33,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
32075,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H23,Surplus before income tax,Financial performance,"1,344","ANZSIC06 groups Q851, Q852, Q853, and Q859"
32076,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H24,Total assets,Financial position,"5,304","ANZSIC06 groups Q851, Q852, Q853, and Q859"
32077,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H25,Current assets,Financial position,"2,113","ANZSIC06 groups Q851, Q852, Q853, and Q859"
32078,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H26,Fixed tangible assets,Financial position,"1,558","ANZSIC06 groups Q851, Q852, Q853, and Q859"
32079,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H27,Additions to fixed assets,Financial position,439,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
32080,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H28,Disposals of fixed assets,Financial position,107,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
32081,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H29,Other assets,Financial position,"1,633","ANZSIC06 groups Q851, Q852, Q853, and Q859"
32082,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H30,Total equity and liabilities,Financial position,"5,304","ANZSIC06 groups Q851, Q852, Q853, and Q859"
32083,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"2,705","ANZSIC06 groups Q851, Q852, Q853, and Q859"
32084,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H32,Current liabilities,Financial position,"1,713","ANZSIC06 groups Q851, Q852, Q853, and Q859"
32085,2015,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H33,Other liabilities,Financial position,887,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
32086,2015,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H36,Current ratio,Financial ratios,123,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
32087,2015,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H37,Quick ratio,Financial ratios,121,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
32088,2015,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H39,Return on equity,Financial ratios,50,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
32089,2015,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H40,Return on total assets,Financial ratios,25,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
32090,2015,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H41,Liabilities structure,Financial ratios,51,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
32091,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H01,Total income,Financial performance,"5,209","ANZSIC06 groups Q860, Q871, and Q879"
32092,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,535,"ANZSIC06 groups Q860, Q871, and Q879"
32093,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H06,"Sales, government funding, grants and subsidies",Financial performance,"4,463","ANZSIC06 groups Q860, Q871, and Q879"
32094,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H07,Non-operating income,Financial performance,211,"ANZSIC06 groups Q860, Q871, and Q879"
32095,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H08,Total expenditure,Financial performance,"4,570","ANZSIC06 groups Q860, Q871, and Q879"
32096,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H09,Interest and donations,Financial performance,93,"ANZSIC06 groups Q860, Q871, and Q879"
32097,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H10,Indirect taxes,Financial performance,30,"ANZSIC06 groups Q860, Q871, and Q879"
32098,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H11,Depreciation,Financial performance,137,"ANZSIC06 groups Q860, Q871, and Q879"
32099,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H12,Salaries and wages paid,Financial performance,"2,605","ANZSIC06 groups Q860, Q871, and Q879"
32100,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H13,Redundancy and severance,Financial performance,1,"ANZSIC06 groups Q860, Q871, and Q879"
32101,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"1,679","ANZSIC06 groups Q860, Q871, and Q879"
32102,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H20,Non-operating expenses,Financial performance,26,"ANZSIC06 groups Q860, Q871, and Q879"
32103,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H21,Opening stocks,Financial performance,13,"ANZSIC06 groups Q860, Q871, and Q879"
32104,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H22,Closing stocks,Financial performance,14,"ANZSIC06 groups Q860, Q871, and Q879"
32105,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H23,Surplus before income tax,Financial performance,640,"ANZSIC06 groups Q860, Q871, and Q879"
32106,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H24,Total assets,Financial position,"10,126","ANZSIC06 groups Q860, Q871, and Q879"
32107,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H25,Current assets,Financial position,"1,612","ANZSIC06 groups Q860, Q871, and Q879"
32108,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H26,Fixed tangible assets,Financial position,"4,187","ANZSIC06 groups Q860, Q871, and Q879"
32109,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H27,Additions to fixed assets,Financial position,582,"ANZSIC06 groups Q860, Q871, and Q879"
32110,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H28,Disposals of fixed assets,Financial position,97,"ANZSIC06 groups Q860, Q871, and Q879"
32111,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H29,Other assets,Financial position,"4,327","ANZSIC06 groups Q860, Q871, and Q879"
32112,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H30,Total equity and liabilities,Financial position,"10,126","ANZSIC06 groups Q860, Q871, and Q879"
32113,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"5,418","ANZSIC06 groups Q860, Q871, and Q879"
32114,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H32,Current liabilities,Financial position,"1,603","ANZSIC06 groups Q860, Q871, and Q879"
32115,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H33,Other liabilities,Financial position,"3,106","ANZSIC06 groups Q860, Q871, and Q879"
32116,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Percentage,H36,Current ratio,Financial ratios,101,"ANZSIC06 groups Q860, Q871, and Q879"
32117,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Percentage,H37,Quick ratio,Financial ratios,100,"ANZSIC06 groups Q860, Q871, and Q879"
32118,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Percentage,H39,Return on equity,Financial ratios,12,"ANZSIC06 groups Q860, Q871, and Q879"
32119,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Percentage,H40,Return on total assets,Financial ratios,6,"ANZSIC06 groups Q860, Q871, and Q879"
32120,2015,Level 4,QQ113,Residential Care Services and Social Assistance,Percentage,H41,Liabilities structure,Financial ratios,54,"ANZSIC06 groups Q860, Q871, and Q879"
32121,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H01,Total income,Financial performance,"16,656",ANZSIC06 divisions R and S
32122,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,"14,397",ANZSIC06 divisions R and S
32123,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,"1,727",ANZSIC06 divisions R and S
32124,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H07,Non-operating income,Financial performance,531,ANZSIC06 divisions R and S
32125,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H08,Total expenditure,Financial performance,"14,752",ANZSIC06 divisions R and S
32126,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H09,Interest and donations,Financial performance,685,ANZSIC06 divisions R and S
32127,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H10,Indirect taxes,Financial performance,237,ANZSIC06 divisions R and S
32128,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H11,Depreciation,Financial performance,545,ANZSIC06 divisions R and S
32129,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,"3,863",ANZSIC06 divisions R and S
32130,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H13,Redundancy and severance,Financial performance,4,ANZSIC06 divisions R and S
32131,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"9,270",ANZSIC06 divisions R and S
32132,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H20,Non-operating expenses,Financial performance,151,ANZSIC06 divisions R and S
32133,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H21,Opening stocks,Financial performance,399,ANZSIC06 divisions R and S
32134,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H22,Closing stocks,Financial performance,410,ANZSIC06 divisions R and S
32135,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H23,Surplus before income tax,Financial performance,"1,915",ANZSIC06 divisions R and S
32136,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H24,Total assets,Financial position,"20,636",ANZSIC06 divisions R and S
32137,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H25,Current assets,Financial position,"6,314",ANZSIC06 divisions R and S
32138,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H26,Fixed tangible assets,Financial position,"9,270",ANZSIC06 divisions R and S
32139,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H27,Additions to fixed assets,Financial position,980,ANZSIC06 divisions R and S
32140,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,367,ANZSIC06 divisions R and S
32141,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H29,Other assets,Financial position,"5,052",ANZSIC06 divisions R and S
32142,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H30,Total equity and liabilities,Financial position,"20,636",ANZSIC06 divisions R and S
32143,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"14,396",ANZSIC06 divisions R and S
32144,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H32,Current liabilities,Financial position,"4,175",ANZSIC06 divisions R and S
32145,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H33,Other liabilities,Financial position,"2,065",ANZSIC06 divisions R and S
32146,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars,H34,Total income per employee count,Financial ratios,"179,400",ANZSIC06 divisions R and S
32147,2015,Level 1,RS,"Arts, Recreation and Other Services",Dollars,H35,Surplus per employee count,Financial ratios,"20,600",ANZSIC06 divisions R and S
32148,2015,Level 1,RS,"Arts, Recreation and Other Services",Percentage,H36,Current ratio,Financial ratios,151,ANZSIC06 divisions R and S
32149,2015,Level 1,RS,"Arts, Recreation and Other Services",Percentage,H37,Quick ratio,Financial ratios,141,ANZSIC06 divisions R and S
32150,2015,Level 1,RS,"Arts, Recreation and Other Services",Percentage,H39,Return on equity,Financial ratios,13,ANZSIC06 divisions R and S
32151,2015,Level 1,RS,"Arts, Recreation and Other Services",Percentage,H40,Return on total assets,Financial ratios,9,ANZSIC06 divisions R and S
32152,2015,Level 1,RS,"Arts, Recreation and Other Services",Percentage,H41,Liabilities structure,Financial ratios,70,ANZSIC06 divisions R and S
32153,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H01,Total income,Financial performance,"7,357",ANZSIC06 division R
32154,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,"6,464",ANZSIC06 division R
32155,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,751,ANZSIC06 division R
32156,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H07,Non-operating income,Financial performance,141,ANZSIC06 division R
32157,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H08,Total expenditure,Financial performance,"6,460",ANZSIC06 division R
32158,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H09,Interest and donations,Financial performance,303,ANZSIC06 division R
32159,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H10,Indirect taxes,Financial performance,199,ANZSIC06 division R
32160,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H11,Depreciation,Financial performance,336,ANZSIC06 division R
32161,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H12,Salaries and wages paid,Financial performance,"1,229",ANZSIC06 division R
32162,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H13,Redundancy and severance,Financial performance,C,ANZSIC06 division R
32163,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"4,306",ANZSIC06 division R
32164,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H20,Non-operating expenses,Financial performance,86,ANZSIC06 division R
32165,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H21,Opening stocks,Financial performance,79,ANZSIC06 division R
32166,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H22,Closing stocks,Financial performance,77,ANZSIC06 division R
32167,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H23,Surplus before income tax,Financial performance,894,ANZSIC06 division R
32168,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H24,Total assets,Financial position,"9,044",ANZSIC06 division R
32169,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H25,Current assets,Financial position,"1,895",ANZSIC06 division R
32170,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H26,Fixed tangible assets,Financial position,"6,252",ANZSIC06 division R
32171,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H27,Additions to fixed assets,Financial position,524,ANZSIC06 division R
32172,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H28,Disposals of fixed assets,Financial position,178,ANZSIC06 division R
32173,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H29,Other assets,Financial position,897,ANZSIC06 division R
32174,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H30,Total equity and liabilities,Financial position,"9,044",ANZSIC06 division R
32175,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"6,224",ANZSIC06 division R
32176,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H32,Current liabilities,Financial position,"1,803",ANZSIC06 division R
32177,2015,Level 3,RS11,Arts and Recreation Services,Dollars (millions),H33,Other liabilities,Financial position,"1,017",ANZSIC06 division R
32178,2015,Level 3,RS11,Arts and Recreation Services,Dollars,H34,Total income per employee count,Financial ratios,"203,300",ANZSIC06 division R
32179,2015,Level 3,RS11,Arts and Recreation Services,Dollars,H35,Surplus per employee count,Financial ratios,"24,700",ANZSIC06 division R
32180,2015,Level 3,RS11,Arts and Recreation Services,Percentage,H36,Current ratio,Financial ratios,105,ANZSIC06 division R
32181,2015,Level 3,RS11,Arts and Recreation Services,Percentage,H37,Quick ratio,Financial ratios,101,ANZSIC06 division R
32182,2015,Level 3,RS11,Arts and Recreation Services,Percentage,H39,Return on equity,Financial ratios,14,ANZSIC06 division R
32183,2015,Level 3,RS11,Arts and Recreation Services,Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 division R
32184,2015,Level 3,RS11,Arts and Recreation Services,Percentage,H41,Liabilities structure,Financial ratios,69,ANZSIC06 division R
32185,2015,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H01,Total income,Financial performance,822,"ANZSIC06 groups R891, R892, and R900"
32186,2015,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,743,"ANZSIC06 groups R891, R892, and R900"
32187,2015,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,74,"ANZSIC06 groups R891, R892, and R900"
32188,2015,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H07,Non-operating income,Financial performance,5,"ANZSIC06 groups R891, R892, and R900"
32189,2015,Level 4,RS111,Heritage and Artistic Activities,Dollars (millions),H08,Total expenditure,Financial performance,734,"ANZSIC06 groups R891, R892, and R900"
