,Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
16034,2018,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),H24,Total assets,Financial position,"5,087",ANZSIC06 group F350
16035,2018,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),H25,Current assets,Financial position,"4,363",ANZSIC06 group F350
16036,2018,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),H26,Fixed tangible assets,Financial position,390,ANZSIC06 group F350
16037,2018,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),H27,Additions to fixed assets,Financial position,115,ANZSIC06 group F350
16038,2018,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),H28,Disposals of fixed assets,Financial position,52,ANZSIC06 group F350
16039,2018,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),H29,Other assets,Financial position,334,ANZSIC06 group F350
16040,2018,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),H30,Total equity and liabilities,Financial position,"5,087",ANZSIC06 group F350
16041,2018,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"1,842",ANZSIC06 group F350
16042,2018,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),H32,Current liabilities,Financial position,"2,775",ANZSIC06 group F350
16043,2018,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),H33,Other liabilities,Financial position,470,ANZSIC06 group F350
16044,2018,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars,H34,Total income per employee count,Financial ratios,"1,240,300",ANZSIC06 group F350
16045,2018,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars,H35,Surplus per employee count,Financial ratios,"58,800",ANZSIC06 group F350
16046,2018,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Percentage,H36,Current ratio,Financial ratios,157,ANZSIC06 group F350
16047,2018,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Percentage,H37,Quick ratio,Financial ratios,66,ANZSIC06 group F350
16048,2018,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Percentage,H38,Margin on sales of goods for resale,Financial ratios,12,ANZSIC06 group F350
16049,2018,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Percentage,H39,Return on equity,Financial ratios,27,ANZSIC06 group F350
16050,2018,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 group F350
16051,2018,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Percentage,H41,Liabilities structure,Financial ratios,36,ANZSIC06 group F350
16052,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H01,Total income,Financial performance,"34,090",ANZSIC06 group F360
16053,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H02,Sales of goods not further processed,Financial performance,"31,584",ANZSIC06 group F360
16054,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H03,Sales of other goods and services,Financial performance,"2,319",ANZSIC06 group F360
16055,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,91,ANZSIC06 group F360
16056,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 group F360
16057,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H07,Non-operating income,Financial performance,96,ANZSIC06 group F360
16058,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H08,Total expenditure,Financial performance,"33,534",ANZSIC06 group F360
16059,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H09,Interest and donations,Financial performance,87,ANZSIC06 group F360
16060,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H10,Indirect taxes,Financial performance,116,ANZSIC06 group F360
16061,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H11,Depreciation,Financial performance,170,ANZSIC06 group F360
16062,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H12,Salaries and wages paid,Financial performance,"1,401",ANZSIC06 group F360
16063,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 group F360
16064,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,"28,168",ANZSIC06 group F360
16065,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,"3,547",ANZSIC06 group F360
16066,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H20,Non-operating expenses,Financial performance,45,ANZSIC06 group F360
16067,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H21,Opening stocks,Financial performance,"1,938",ANZSIC06 group F360
16068,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H22,Closing stocks,Financial performance,"2,137",ANZSIC06 group F360
16069,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H23,Surplus before income tax,Financial performance,755,ANZSIC06 group F360
16070,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H24,Total assets,Financial position,"11,423",ANZSIC06 group F360
16071,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H25,Current assets,Financial position,"7,714",ANZSIC06 group F360
16072,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H26,Fixed tangible assets,Financial position,"1,504",ANZSIC06 group F360
16073,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H27,Additions to fixed assets,Financial position,268,ANZSIC06 group F360
16074,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H28,Disposals of fixed assets,Financial position,78,ANZSIC06 group F360
16075,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H29,Other assets,Financial position,"2,205",ANZSIC06 group F360
16076,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H30,Total equity and liabilities,Financial position,"11,423",ANZSIC06 group F360
16077,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"3,632",ANZSIC06 group F360
16078,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H32,Current liabilities,Financial position,"6,513",ANZSIC06 group F360
16079,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),H33,Other liabilities,Financial position,"1,278",ANZSIC06 group F360
16080,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars,H34,Total income per employee count,Financial ratios,"1,532,500",ANZSIC06 group F360
16081,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars,H35,Surplus per employee count,Financial ratios,"34,000",ANZSIC06 group F360
16082,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Percentage,H36,Current ratio,Financial ratios,118,ANZSIC06 group F360
16083,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Percentage,H37,Quick ratio,Financial ratios,86,ANZSIC06 group F360
16084,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Percentage,H38,Margin on sales of goods for resale,Financial ratios,11,ANZSIC06 group F360
16085,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Percentage,H39,Return on equity,Financial ratios,21,ANZSIC06 group F360
16086,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Percentage,H40,Return on total assets,Financial ratios,7,ANZSIC06 group F360
16087,2018,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Percentage,H41,Liabilities structure,Financial ratios,32,ANZSIC06 group F360
16088,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H01,Total income,Financial performance,"15,807","ANZSIC06 groups F371, F372, and F373"
16089,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H02,Sales of goods not further processed,Financial performance,"14,532","ANZSIC06 groups F371, F372, and F373"
16090,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H03,Sales of other goods and services,Financial performance,"1,171","ANZSIC06 groups F371, F372, and F373"
16091,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,51,"ANZSIC06 groups F371, F372, and F373"
16092,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,C,"ANZSIC06 groups F371, F372, and F373"
16093,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H07,Non-operating income,Financial performance,C,"ANZSIC06 groups F371, F372, and F373"
16094,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H08,Total expenditure,Financial performance,"14,889","ANZSIC06 groups F371, F372, and F373"
16095,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H09,Interest and donations,Financial performance,79,"ANZSIC06 groups F371, F372, and F373"
16096,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H10,Indirect taxes,Financial performance,30,"ANZSIC06 groups F371, F372, and F373"
16097,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H11,Depreciation,Financial performance,127,"ANZSIC06 groups F371, F372, and F373"
16098,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H12,Salaries and wages paid,Financial performance,"1,632","ANZSIC06 groups F371, F372, and F373"
16099,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H13,Redundancy and severance,Financial performance,3,"ANZSIC06 groups F371, F372, and F373"
16100,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,"10,347","ANZSIC06 groups F371, F372, and F373"
16101,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,"2,583","ANZSIC06 groups F371, F372, and F373"
16102,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H20,Non-operating expenses,Financial performance,90,"ANZSIC06 groups F371, F372, and F373"
16103,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H21,Opening stocks,Financial performance,"2,367","ANZSIC06 groups F371, F372, and F373"
16104,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H22,Closing stocks,Financial performance,"2,403","ANZSIC06 groups F371, F372, and F373"
16105,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H23,Surplus before income tax,Financial performance,954,"ANZSIC06 groups F371, F372, and F373"
16106,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H24,Total assets,Financial position,"9,490","ANZSIC06 groups F371, F372, and F373"
16107,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H25,Current assets,Financial position,"7,359","ANZSIC06 groups F371, F372, and F373"
16108,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H26,Fixed tangible assets,Financial position,C,"ANZSIC06 groups F371, F372, and F373"
16109,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H27,Additions to fixed assets,Financial position,264,"ANZSIC06 groups F371, F372, and F373"
16110,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H28,Disposals of fixed assets,Financial position,115,"ANZSIC06 groups F371, F372, and F373"
16111,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H29,Other assets,Financial position,C,"ANZSIC06 groups F371, F372, and F373"
16112,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H30,Total equity and liabilities,Financial position,"9,490","ANZSIC06 groups F371, F372, and F373"
16113,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"4,020","ANZSIC06 groups F371, F372, and F373"
16114,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H32,Current liabilities,Financial position,"4,198","ANZSIC06 groups F371, F372, and F373"
16115,2018,Level 4,FF115,Other Goods Wholesaling,Dollars (millions),H33,Other liabilities,Financial position,"1,272","ANZSIC06 groups F371, F372, and F373"
16116,2018,Level 4,FF115,Other Goods Wholesaling,Dollars,H34,Total income per employee count,Financial ratios,"647,300","ANZSIC06 groups F371, F372, and F373"
16117,2018,Level 4,FF115,Other Goods Wholesaling,Dollars,H35,Surplus per employee count,Financial ratios,"39,100","ANZSIC06 groups F371, F372, and F373"
16118,2018,Level 4,FF115,Other Goods Wholesaling,Percentage,H36,Current ratio,Financial ratios,175,"ANZSIC06 groups F371, F372, and F373"
16119,2018,Level 4,FF115,Other Goods Wholesaling,Percentage,H37,Quick ratio,Financial ratios,118,"ANZSIC06 groups F371, F372, and F373"
16120,2018,Level 4,FF115,Other Goods Wholesaling,Percentage,H38,Margin on sales of goods for resale,Financial ratios,29,"ANZSIC06 groups F371, F372, and F373"
16121,2018,Level 4,FF115,Other Goods Wholesaling,Percentage,H39,Return on equity,Financial ratios,24,"ANZSIC06 groups F371, F372, and F373"
16122,2018,Level 4,FF115,Other Goods Wholesaling,Percentage,H40,Return on total assets,Financial ratios,10,"ANZSIC06 groups F371, F372, and F373"
16123,2018,Level 4,FF115,Other Goods Wholesaling,Percentage,H41,Liabilities structure,Financial ratios,42,"ANZSIC06 groups F371, F372, and F373"
16124,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H01,Total income,Financial performance,"1,001",ANZSIC06 Group F380
16125,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H02,Sales of goods not further processed,Financial performance,98,ANZSIC06 Group F380
16126,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H03,Sales of other goods and services,Financial performance,867,ANZSIC06 Group F380
16127,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,16,ANZSIC06 Group F380
16128,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 Group F380
16129,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H07,Non-operating income,Financial performance,20,ANZSIC06 Group F380
16130,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H08,Total expenditure,Financial performance,756,ANZSIC06 Group F380
16131,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H09,Interest and donations,Financial performance,13,ANZSIC06 Group F380
16132,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H10,Indirect taxes,Financial performance,5,ANZSIC06 Group F380
16133,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H11,Depreciation,Financial performance,41,ANZSIC06 Group F380
16134,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H12,Salaries and wages paid,Financial performance,240,ANZSIC06 Group F380
16135,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 Group F380
16136,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,79,ANZSIC06 Group F380
16137,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,369,ANZSIC06 Group F380
16138,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H20,Non-operating expenses,Financial performance,9,ANZSIC06 Group F380
16139,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H21,Opening stocks,Financial performance,59,ANZSIC06 Group F380
16140,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H22,Closing stocks,Financial performance,75,ANZSIC06 Group F380
16141,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H23,Surplus before income tax,Financial performance,261,ANZSIC06 Group F380
16142,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H24,Total assets,Financial position,"1,859",ANZSIC06 Group F380
16143,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H25,Current assets,Financial position,740,ANZSIC06 Group F380
16144,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H26,Fixed tangible assets,Financial position,C,ANZSIC06 Group F380
16145,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H27,Additions to fixed assets,Financial position,35,ANZSIC06 Group F380
16146,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H28,Disposals of fixed assets,Financial position,32,ANZSIC06 Group F380
16147,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H29,Other assets,Financial position,C,ANZSIC06 Group F380
16148,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H30,Total equity and liabilities,Financial position,"1,859",ANZSIC06 Group F380
16149,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"1,081",ANZSIC06 Group F380
16150,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H32,Current liabilities,Financial position,523,ANZSIC06 Group F380
16151,2018,Level 4,FF116,Commission Based Wholesaling,Dollars (millions),H33,Other liabilities,Financial position,255,ANZSIC06 Group F380
16152,2018,Level 4,FF116,Commission Based Wholesaling,Dollars,H34,Total income per employee count,Financial ratios,"317,900",ANZSIC06 Group F380
16153,2018,Level 4,FF116,Commission Based Wholesaling,Dollars,H35,Surplus per employee count,Financial ratios,"82,900",ANZSIC06 Group F380
16154,2018,Level 4,FF116,Commission Based Wholesaling,Percentage,H36,Current ratio,Financial ratios,141,ANZSIC06 Group F380
16155,2018,Level 4,FF116,Commission Based Wholesaling,Percentage,H37,Quick ratio,Financial ratios,127,ANZSIC06 Group F380
16156,2018,Level 4,FF116,Commission Based Wholesaling,Percentage,H38,Margin on sales of goods for resale,Financial ratios,20,ANZSIC06 Group F380
16157,2018,Level 4,FF116,Commission Based Wholesaling,Percentage,H39,Return on equity,Financial ratios,24,ANZSIC06 Group F380
16158,2018,Level 4,FF116,Commission Based Wholesaling,Percentage,H40,Return on total assets,Financial ratios,14,ANZSIC06 Group F380
16159,2018,Level 4,FF116,Commission Based Wholesaling,Percentage,H41,Liabilities structure,Financial ratios,58,ANZSIC06 Group F380
16160,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H01,Total income,Financial performance,"104,593",ANZSIC06 division F
16161,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H02,Sales of goods not further processed,Financial performance,"93,440",ANZSIC06 division F
16162,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H03,Sales of other goods and services,Financial performance,"10,395",ANZSIC06 division F
16163,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,399,ANZSIC06 division F
16164,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,15,ANZSIC06 division F
16165,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H07,Non-operating income,Financial performance,345,ANZSIC06 division F
16166,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H08,Total expenditure,Financial performance,"101,071",ANZSIC06 division F
16167,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H09,Interest and donations,Financial performance,491,ANZSIC06 division F
16168,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H10,Indirect taxes,Financial performance,301,ANZSIC06 division F
16169,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H11,Depreciation,Financial performance,831,ANZSIC06 division F
16170,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H12,Salaries and wages paid,Financial performance,"7,861",ANZSIC06 division F
16171,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H13,Redundancy and severance,Financial performance,21,ANZSIC06 division F
16172,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,"76,904",ANZSIC06 division F
16173,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,"14,219",ANZSIC06 division F
16174,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H20,Non-operating expenses,Financial performance,464,ANZSIC06 division F
16175,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H21,Opening stocks,Financial performance,"11,599",ANZSIC06 division F
16176,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H22,Closing stocks,Financial performance,"12,771",ANZSIC06 division F
16177,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H23,Surplus before income tax,Financial performance,"4,694",ANZSIC06 division F
16178,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H24,Total assets,Financial position,"50,816",ANZSIC06 division F
16179,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H25,Current assets,Financial position,"35,915",ANZSIC06 division F
16180,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H26,Fixed tangible assets,Financial position,"6,213",ANZSIC06 division F
16181,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H27,Additions to fixed assets,Financial position,"1,560",ANZSIC06 division F
16182,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H28,Disposals of fixed assets,Financial position,651,ANZSIC06 division F
16183,2018,Level 1,FF,Wholesale Trade,Dollars (millions),H29,Other assets,Financial position,"8,689",ANZSIC06 division F
