,Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
28015,2015,Level 3,AA13,Dairy Cattle Farming,Dollars,H34,Total income per employee count,Financial ratios,"478,200",ANZSIC06 group A016
28016,2015,Level 3,AA13,Dairy Cattle Farming,Dollars,H35,Surplus per employee count,Financial ratios,"30,500",ANZSIC06 group A016
28017,2015,Level 3,AA13,Dairy Cattle Farming,Percentage,H36,Current ratio,Financial ratios,115,ANZSIC06 group A016
28018,2015,Level 3,AA13,Dairy Cattle Farming,Percentage,H37,Quick ratio,Financial ratios,43,ANZSIC06 group A016
28019,2015,Level 3,AA13,Dairy Cattle Farming,Percentage,H39,Return on equity,Financial ratios,4,ANZSIC06 group A016
28020,2015,Level 3,AA13,Dairy Cattle Farming,Percentage,H40,Return on total assets,Financial ratios,1,ANZSIC06 group A016
28021,2015,Level 3,AA13,Dairy Cattle Farming,Percentage,H41,Liabilities structure,Financial ratios,36,ANZSIC06 group A016
28022,2015,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H01,Total income,Financial performance,"13,007",ANZSIC06 group A016
28023,2015,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,"12,420",ANZSIC06 group A016
28024,2015,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,172,ANZSIC06 group A016
28025,2015,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H07,Non-operating income,Financial performance,416,ANZSIC06 group A016
28026,2015,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H08,Total expenditure,Financial performance,"12,025",ANZSIC06 group A016
28027,2015,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H09,Interest and donations,Financial performance,"1,726",ANZSIC06 group A016
28028,2015,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H10,Indirect taxes,Financial performance,167,ANZSIC06 group A016
28029,2015,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H11,Depreciation,Financial performance,665,ANZSIC06 group A016
28030,2015,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H12,Salaries and wages paid,Financial performance,"1,367",ANZSIC06 group A016
28031,2015,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 group A016
28032,2015,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"8,048",ANZSIC06 group A016
28033,2015,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H20,Non-operating expenses,Financial performance,52,ANZSIC06 group A016
28034,2015,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H21,Opening stocks,Financial performance,"6,893",ANZSIC06 group A016
28035,2015,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H22,Closing stocks,Financial performance,"6,740",ANZSIC06 group A016
28036,2015,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H23,Surplus before income tax,Financial performance,830,ANZSIC06 group A016
28037,2015,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H24,Total assets,Financial position,"62,338",ANZSIC06 group A016
28038,2015,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H25,Current assets,Financial position,"10,732",ANZSIC06 group A016
28039,2015,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H26,Fixed tangible assets,Financial position,"38,317",ANZSIC06 group A016
28040,2015,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H29,Other assets,Financial position,"13,289",ANZSIC06 group A016
28041,2015,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H30,Total equity and liabilities,Financial position,"62,338",ANZSIC06 group A016
28042,2015,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"22,702",ANZSIC06 group A016
28043,2015,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H32,Current liabilities,Financial position,"9,306",ANZSIC06 group A016
28044,2015,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H33,Other liabilities,Financial position,"30,330",ANZSIC06 group A016
28045,2015,Level 4,AA131,Dairy Cattle Farming,Dollars,H34,Total income per employee count,Financial ratios,"478,200",ANZSIC06 group A016
28046,2015,Level 4,AA131,Dairy Cattle Farming,Dollars,H35,Surplus per employee count,Financial ratios,"30,500",ANZSIC06 group A016
28047,2015,Level 4,AA131,Dairy Cattle Farming,Percentage,H36,Current ratio,Financial ratios,115,ANZSIC06 group A016
28048,2015,Level 4,AA131,Dairy Cattle Farming,Percentage,H37,Quick ratio,Financial ratios,43,ANZSIC06 group A016
28049,2015,Level 4,AA131,Dairy Cattle Farming,Percentage,H39,Return on equity,Financial ratios,4,ANZSIC06 group A016
28050,2015,Level 4,AA131,Dairy Cattle Farming,Percentage,H40,Return on total assets,Financial ratios,1,ANZSIC06 group A016
28051,2015,Level 4,AA131,Dairy Cattle Farming,Percentage,H41,Liabilities structure,Financial ratios,36,ANZSIC06 group A016
28052,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H01,Total income,Financial performance,"1,790","ANZSIC06 groups A017, A018, and A019"
28053,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,"1,707","ANZSIC06 groups A017, A018, and A019"
28054,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,21,"ANZSIC06 groups A017, A018, and A019"
28055,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H07,Non-operating income,Financial performance,62,"ANZSIC06 groups A017, A018, and A019"
28056,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H08,Total expenditure,Financial performance,"1,552","ANZSIC06 groups A017, A018, and A019"
28057,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H09,Interest and donations,Financial performance,93,"ANZSIC06 groups A017, A018, and A019"
28058,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H10,Indirect taxes,Financial performance,15,"ANZSIC06 groups A017, A018, and A019"
28059,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H11,Depreciation,Financial performance,78,"ANZSIC06 groups A017, A018, and A019"
28060,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H12,Salaries and wages paid,Financial performance,208,"ANZSIC06 groups A017, A018, and A019"
28061,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H13,Redundancy and severance,Financial performance,0,"ANZSIC06 groups A017, A018, and A019"
28062,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"1,154","ANZSIC06 groups A017, A018, and A019"
28063,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H20,Non-operating expenses,Financial performance,4,"ANZSIC06 groups A017, A018, and A019"
28064,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H21,Opening stocks,Financial performance,506,"ANZSIC06 groups A017, A018, and A019"
28065,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H22,Closing stocks,Financial performance,520,"ANZSIC06 groups A017, A018, and A019"
28066,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H23,Surplus before income tax,Financial performance,252,"ANZSIC06 groups A017, A018, and A019"
28067,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H24,Total assets,Financial position,"5,549","ANZSIC06 groups A017, A018, and A019"
28068,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H25,Current assets,Financial position,"1,412","ANZSIC06 groups A017, A018, and A019"
28069,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H26,Fixed tangible assets,Financial position,"3,307","ANZSIC06 groups A017, A018, and A019"
28070,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H29,Other assets,Financial position,830,"ANZSIC06 groups A017, A018, and A019"
28071,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H30,Total equity and liabilities,Financial position,"5,549","ANZSIC06 groups A017, A018, and A019"
28072,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"2,439","ANZSIC06 groups A017, A018, and A019"
28073,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H32,Current liabilities,Financial position,"1,317","ANZSIC06 groups A017, A018, and A019"
28074,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H33,Other liabilities,Financial position,"1,793","ANZSIC06 groups A017, A018, and A019"
28075,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars,H34,Total income per employee count,Financial ratios,"363,200","ANZSIC06 groups A017, A018, and A019"
28076,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars,H35,Surplus per employee count,Financial ratios,"51,100","ANZSIC06 groups A017, A018, and A019"
28077,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Percentage,H36,Current ratio,Financial ratios,107,"ANZSIC06 groups A017, A018, and A019"
28078,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Percentage,H37,Quick ratio,Financial ratios,68,"ANZSIC06 groups A017, A018, and A019"
28079,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Percentage,H39,Return on equity,Financial ratios,10,"ANZSIC06 groups A017, A018, and A019"
28080,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Percentage,H40,Return on total assets,Financial ratios,5,"ANZSIC06 groups A017, A018, and A019"
28081,2015,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Percentage,H41,Liabilities structure,Financial ratios,44,"ANZSIC06 groups A017, A018, and A019"
28082,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H01,Total income,Financial performance,"1,790","ANZSIC06 groups A017, A018, and A019"
28083,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,"1,707","ANZSIC06 groups A017, A018, and A019"
28084,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,21,"ANZSIC06 groups A017, A018, and A019"
28085,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H07,Non-operating income,Financial performance,62,"ANZSIC06 groups A017, A018, and A019"
28086,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H08,Total expenditure,Financial performance,"1,552","ANZSIC06 groups A017, A018, and A019"
28087,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H09,Interest and donations,Financial performance,93,"ANZSIC06 groups A017, A018, and A019"
28088,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H10,Indirect taxes,Financial performance,15,"ANZSIC06 groups A017, A018, and A019"
28089,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H11,Depreciation,Financial performance,78,"ANZSIC06 groups A017, A018, and A019"
28090,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H12,Salaries and wages paid,Financial performance,208,"ANZSIC06 groups A017, A018, and A019"
28091,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H13,Redundancy and severance,Financial performance,0,"ANZSIC06 groups A017, A018, and A019"
28092,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"1,154","ANZSIC06 groups A017, A018, and A019"
28093,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H20,Non-operating expenses,Financial performance,4,"ANZSIC06 groups A017, A018, and A019"
28094,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H21,Opening stocks,Financial performance,506,"ANZSIC06 groups A017, A018, and A019"
28095,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H22,Closing stocks,Financial performance,520,"ANZSIC06 groups A017, A018, and A019"
28096,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H23,Surplus before income tax,Financial performance,252,"ANZSIC06 groups A017, A018, and A019"
28097,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H24,Total assets,Financial position,"5,549","ANZSIC06 groups A017, A018, and A019"
28098,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H25,Current assets,Financial position,"1,412","ANZSIC06 groups A017, A018, and A019"
28099,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H26,Fixed tangible assets,Financial position,"3,307","ANZSIC06 groups A017, A018, and A019"
28100,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H29,Other assets,Financial position,830,"ANZSIC06 groups A017, A018, and A019"
28101,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H30,Total equity and liabilities,Financial position,"5,549","ANZSIC06 groups A017, A018, and A019"
28102,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"2,439","ANZSIC06 groups A017, A018, and A019"
28103,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H32,Current liabilities,Financial position,"1,317","ANZSIC06 groups A017, A018, and A019"
28104,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H33,Other liabilities,Financial position,"1,793","ANZSIC06 groups A017, A018, and A019"
28105,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars,H34,Total income per employee count,Financial ratios,"363,200","ANZSIC06 groups A017, A018, and A019"
28106,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars,H35,Surplus per employee count,Financial ratios,"51,100","ANZSIC06 groups A017, A018, and A019"
28107,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Percentage,H36,Current ratio,Financial ratios,107,"ANZSIC06 groups A017, A018, and A019"
28108,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Percentage,H37,Quick ratio,Financial ratios,68,"ANZSIC06 groups A017, A018, and A019"
28109,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Percentage,H39,Return on equity,Financial ratios,10,"ANZSIC06 groups A017, A018, and A019"
28110,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Percentage,H40,Return on total assets,Financial ratios,5,"ANZSIC06 groups A017, A018, and A019"
28111,2015,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Percentage,H41,Liabilities structure,Financial ratios,44,"ANZSIC06 groups A017, A018, and A019"
28112,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H01,Total income,Financial performance,"5,287",ANZSIC06 group A030
28113,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H04,Sales of goods and services,Financial performance,"3,861",ANZSIC06 group A030
28114,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,26,ANZSIC06 group A030
28115,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,6,ANZSIC06 group A030
28116,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H07,Non-operating income,Financial performance,"1,394",ANZSIC06 group A030
28117,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H08,Total expenditure,Financial performance,"3,651",ANZSIC06 group A030
28118,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H09,Interest and donations,Financial performance,208,ANZSIC06 group A030
28119,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H10,Indirect taxes,Financial performance,18,ANZSIC06 group A030
28120,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H11,Depreciation,Financial performance,141,ANZSIC06 group A030
28121,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H12,Salaries and wages paid,Financial performance,304,ANZSIC06 group A030
28122,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 group A030
28123,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"2,703",ANZSIC06 group A030
28124,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H20,Non-operating expenses,Financial performance,277,ANZSIC06 group A030
28125,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H21,Opening stocks,Financial performance,168,ANZSIC06 group A030
28126,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H22,Closing stocks,Financial performance,152,ANZSIC06 group A030
28127,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H23,Surplus before income tax,Financial performance,"1,621",ANZSIC06 group A030
28128,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H24,Total assets,Financial position,"16,009",ANZSIC06 group A030
28129,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H25,Current assets,Financial position,"1,356",ANZSIC06 group A030
28130,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H26,Fixed tangible assets,Financial position,"3,439",ANZSIC06 group A030
28131,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H29,Other assets,Financial position,"11,214",ANZSIC06 group A030
28132,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H30,Total equity and liabilities,Financial position,"16,009",ANZSIC06 group A030
28133,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"9,703",ANZSIC06 group A030
28134,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H32,Current liabilities,Financial position,"2,133",ANZSIC06 group A030
28135,2015,Level 3,AA21,Forestry and Logging,Dollars (millions),H33,Other liabilities,Financial position,"4,174",ANZSIC06 group A030
28136,2015,Level 3,AA21,Forestry and Logging,Dollars,H34,Total income per employee count,Financial ratios,"1,110,200",ANZSIC06 group A030
28137,2015,Level 3,AA21,Forestry and Logging,Dollars,H35,Surplus per employee count,Financial ratios,"340,400",ANZSIC06 group A030
28138,2015,Level 3,AA21,Forestry and Logging,Percentage,H36,Current ratio,Financial ratios,64,ANZSIC06 group A030
28139,2015,Level 3,AA21,Forestry and Logging,Percentage,H37,Quick ratio,Financial ratios,56,ANZSIC06 group A030
28140,2015,Level 3,AA21,Forestry and Logging,Percentage,H39,Return on equity,Financial ratios,17,ANZSIC06 group A030
28141,2015,Level 3,AA21,Forestry and Logging,Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 group A030
28142,2015,Level 3,AA21,Forestry and Logging,Percentage,H41,Liabilities structure,Financial ratios,61,ANZSIC06 group A030
28143,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H01,Total income,Financial performance,"5,287",ANZSIC06 group A030
28144,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H04,Sales of goods and services,Financial performance,"3,861",ANZSIC06 group A030
28145,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,26,ANZSIC06 group A030
28146,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,6,ANZSIC06 group A030
28147,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H07,Non-operating income,Financial performance,"1,394",ANZSIC06 group A030
28148,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H08,Total expenditure,Financial performance,"3,651",ANZSIC06 group A030
28149,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H09,Interest and donations,Financial performance,208,ANZSIC06 group A030
28150,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H10,Indirect taxes,Financial performance,18,ANZSIC06 group A030
28151,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H11,Depreciation,Financial performance,141,ANZSIC06 group A030
28152,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H12,Salaries and wages paid,Financial performance,304,ANZSIC06 group A030
28153,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 group A030
28154,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"2,703",ANZSIC06 group A030
28155,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H20,Non-operating expenses,Financial performance,277,ANZSIC06 group A030
28156,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H21,Opening stocks,Financial performance,168,ANZSIC06 group A030
28157,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H22,Closing stocks,Financial performance,152,ANZSIC06 group A030
28158,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H23,Surplus before income tax,Financial performance,"1,621",ANZSIC06 group A030
28159,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H24,Total assets,Financial position,"16,009",ANZSIC06 group A030
28160,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H25,Current assets,Financial position,"1,356",ANZSIC06 group A030
28161,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H26,Fixed tangible assets,Financial position,"3,439",ANZSIC06 group A030
28162,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H29,Other assets,Financial position,"11,214",ANZSIC06 group A030
28163,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H30,Total equity and liabilities,Financial position,"16,009",ANZSIC06 group A030
28164,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"9,703",ANZSIC06 group A030
28165,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H32,Current liabilities,Financial position,"2,133",ANZSIC06 group A030
28166,2015,Level 4,AA211,Forestry and Logging,Dollars (millions),H33,Other liabilities,Financial position,"4,174",ANZSIC06 group A030
28167,2015,Level 4,AA211,Forestry and Logging,Dollars,H34,Total income per employee count,Financial ratios,"1,110,200",ANZSIC06 group A030
28168,2015,Level 4,AA211,Forestry and Logging,Dollars,H35,Surplus per employee count,Financial ratios,"340,400",ANZSIC06 group A030
28169,2015,Level 4,AA211,Forestry and Logging,Percentage,H36,Current ratio,Financial ratios,64,ANZSIC06 group A030
28170,2015,Level 4,AA211,Forestry and Logging,Percentage,H37,Quick ratio,Financial ratios,56,ANZSIC06 group A030
28171,2015,Level 4,AA211,Forestry and Logging,Percentage,H39,Return on equity,Financial ratios,17,ANZSIC06 group A030
28172,2015,Level 4,AA211,Forestry and Logging,Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 group A030
28173,2015,Level 4,AA211,Forestry and Logging,Percentage,H41,Liabilities structure,Financial ratios,61,ANZSIC06 group A030
28174,2015,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H01,Total income,Financial performance,"1,204",ANZSIC06 groups A020 and A041
28175,2015,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,"1,145",ANZSIC06 groups A020 and A041
28176,2015,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,24,ANZSIC06 groups A020 and A041
28177,2015,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H07,Non-operating income,Financial performance,35,ANZSIC06 groups A020 and A041
28178,2015,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H08,Total expenditure,Financial performance,"1,082",ANZSIC06 groups A020 and A041
28179,2015,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H09,Interest and donations,Financial performance,24,ANZSIC06 groups A020 and A041
28180,2015,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H10,Indirect taxes,Financial performance,14,ANZSIC06 groups A020 and A041
28181,2015,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H11,Depreciation,Financial performance,51,ANZSIC06 groups A020 and A041
28182,2015,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H12,Salaries and wages paid,Financial performance,151,ANZSIC06 groups A020 and A041
28183,2015,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 groups A020 and A041
28184,2015,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,815,ANZSIC06 groups A020 and A041
28185,2015,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H20,Non-operating expenses,Financial performance,27,ANZSIC06 groups A020 and A041
28186,2015,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H21,Opening stocks,Financial performance,103,ANZSIC06 groups A020 and A041
28187,2015,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H22,Closing stocks,Financial performance,116,ANZSIC06 groups A020 and A041
28188,2015,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H23,Surplus before income tax,Financial performance,134,ANZSIC06 groups A020 and A041
28189,2015,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H24,Total assets,Financial position,"1,917",ANZSIC06 groups A020 and A041
28190,2015,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H25,Current assets,Financial position,453,ANZSIC06 groups A020 and A041
28191,2015,Level 3,AA31,Fishing and Aquaculture,Dollars (millions),H26,Fixed tangible assets,Financial position,415,ANZSIC06 groups A020 and A041
